,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
4997,4997,35,2012-08-11,2012-08-17,3.81,142.2157,8.839,B,103681,33,2012,25.0,No Holiday,887979.47
4998,4998,35,2012-08-18,2012-08-24,3.83,142.3106,8.839,B,103681,34,2012,23.0,No Holiday,895274.7200000001
4999,4999,35,2012-08-25,2012-08-31,3.87,142.4054,8.839,B,103681,35,2012,24.0,No Holiday,931278.9699999997
5000,5000,35,2012-09-01,2012-09-07,3.91,142.5003,8.839,B,103681,36,2012,24.0,No Holiday,984833.3500000001
5001,5001,35,2012-09-08,2012-09-14,3.95,142.5939,8.839,B,103681,37,2012,20.0,No Holiday,821568.6400000001
5002,5002,35,2012-09-15,2012-09-21,4.04,142.6798,8.839,B,103681,38,2012,19.0,No Holiday,772302.9400000003
5003,5003,35,2012-09-22,2012-09-28,4.0,142.7658,8.839,B,103681,39,2012,18.0,No Holiday,814099.86
5004,5004,35,2012-09-29,2012-10-05,3.98,142.8517,8.665,B,103681,40,2012,18.0,No Holiday,866064.4
5005,5005,35,2012-10-06,2012-10-12,4.0,142.9376,8.665,B,103681,41,2012,13.0,No Holiday,873643.1400000001
5006,5006,35,2012-10-13,2012-10-19,3.97,142.8634,8.665,B,103681,42,2012,14.0,No Holiday,829284.6699999998
5007,5007,35,2012-10-20,2012-10-26,3.88,142.7624,8.665,B,103681,43,2012,15.0,No Holiday,865137.6000000001
5008,5008,36,2010-01-30,2010-02-05,2.54,209.853,8.554,A,39910,5,2010,8.0,No Holiday,467546.7400000001
5009,5009,36,2010-02-06,2010-02-12,2.54,209.997,8.554,A,39910,6,2010,8.0,No Holiday,469563.69999999995
5010,5010,36,2010-02-13,2010-02-19,2.47,210.0451,8.554,A,39910,7,2010,8.0,No Holiday,470281.03
5011,5011,36,2010-02-20,2010-02-26,2.52,210.0772,8.554,A,39910,8,2010,10.0,No Holiday,447519.44
5012,5012,36,2010-02-27,2010-03-05,2.57,210.1093,8.554,A,39910,9,2010,11.0,No Holiday,480203.43
5013,5013,36,2010-03-06,2010-03-12,2.62,210.1414,8.554,A,39910,10,2010,17.0,No Holiday,441434.19999999995
5014,5014,36,2010-03-13,2010-03-19,2.7,209.9803,8.554,A,39910,11,2010,15.0,No Holiday,428851.99
5015,5015,36,2010-03-20,2010-03-26,2.71,209.7871,8.554,A,39910,12,2010,13.0,No Holiday,404438.51000000007
5016,5016,36,2010-03-27,2010-04-02,2.71,209.5939,8.464,A,39910,13,2010,17.0,No Holiday,435972.82
5017,5017,36,2010-04-03,2010-04-09,2.74,209.4006,8.464,A,39910,14,2010,20.0,No Holiday,453016.91000000003
5018,5018,36,2010-04-10,2010-04-16,2.77,209.2691,8.464,A,39910,15,2010,19.0,No Holiday,483699.5600000001
5019,5019,36,2010-04-17,2010-04-23,2.76,209.22,8.464,A,39910,16,2010,20.0,No Holiday,434116.7999999999
5020,5020,36,2010-04-24,2010-04-30,2.72,209.1708,8.464,A,39910,17,2010,22.0,No Holiday,457899.6400000001
5021,5021,36,2010-05-01,2010-05-07,2.79,209.1216,8.464,A,39910,18,2010,24.0,No Holiday,489372.02
5022,5022,36,2010-05-08,2010-05-14,2.8,209.1185,8.464,A,39910,19,2010,25.0,No Holiday,476733.74000000005
5023,5023,36,2010-05-15,2010-05-21,2.77,209.3923,8.464,A,39910,20,2010,25.0,No Holiday,474917.9800000002
5024,5024,36,2010-05-22,2010-05-28,2.72,209.6661,8.464,A,39910,21,2010,27.0,No Holiday,447050.41999999987
5025,5025,36,2010-05-29,2010-06-04,2.66,209.9398,8.464,A,39910,22,2010,27.0,No Holiday,471088.88000000006
5026,5026,36,2010-06-05,2010-06-11,2.62,210.2136,8.464,A,39910,23,2010,28.0,No Holiday,467711.18
5027,5027,36,2010-06-12,2010-06-18,2.57,210.2108,8.464,A,39910,24,2010,29.0,No Holiday,485694.7200000001
5028,5028,36,2010-06-19,2010-06-25,2.6,210.0975,8.464,A,39910,25,2010,29.0,No Holiday,434879.8700000001
5029,5029,36,2010-06-26,2010-07-02,2.61,209.9842,8.36,A,39910,26,2010,28.0,No Holiday,434252.1499999999
5030,5030,36,2010-07-03,2010-07-09,2.6,209.8709,8.36,A,39910,27,2010,28.0,Independence Day,471713.58999999997
5031,5031,36,2010-07-10,2010-07-16,2.56,209.8631,8.36,A,39910,28,2010,29.0,No Holiday,466962.0399999999
5032,5032,36,2010-07-17,2010-07-23,2.54,209.9959,8.36,A,39910,29,2010,28.0,No Holiday,452021.2
5033,5033,36,2010-07-24,2010-07-30,2.6,210.1287,8.36,A,39910,30,2010,28.0,No Holiday,432451.91000000003
5034,5034,36,2010-07-31,2010-08-06,2.57,210.2615,8.36,A,39910,31,2010,30.0,No Holiday,467442.94
5035,5035,36,2010-08-07,2010-08-13,2.64,210.3943,8.36,A,39910,32,2010,30.0,No Holiday,470436.79999999993
5036,5036,36,2010-08-14,2010-08-20,2.6,210.3618,8.36,A,39910,33,2010,30.0,No Holiday,437949.89999999985
5037,5037,36,2010-08-21,2010-08-27,2.56,210.3292,8.36,A,39910,34,2010,29.0,No Holiday,412050.73
5038,5038,36,2010-08-28,2010-09-03,2.53,210.2967,8.36,A,39910,35,2010,28.0,No Holiday,431294.44999999995
5039,5039,36,2010-09-04,2010-09-10,2.51,210.2641,8.36,A,39910,36,2010,27.0,No Holiday,434471.37999999995
5040,5040,36,2010-09-11,2010-09-17,2.55,210.2925,8.36,A,39910,37,2010,28.0,No Holiday,454694.2100000002
5041,5041,36,2010-09-18,2010-09-24,2.58,210.3664,8.36,A,39910,38,2010,26.0,No Holiday,419348.59
5042,5042,36,2010-09-25,2010-10-01,2.57,210.4404,8.476,A,39910,39,2010,24.0,No Holiday,422169.47000000003
5043,5043,36,2010-10-02,2010-10-08,2.6,210.5144,8.476,A,39910,40,2010,19.0,No Holiday,444351.61000000004
5044,5044,36,2010-10-09,2010-10-15,2.7,210.5806,8.476,A,39910,41,2010,22.0,No Holiday,453308.1500000001
5045,5045,36,2010-10-16,2010-10-22,2.7,210.6271,8.476,A,39910,42,2010,22.0,No Holiday,424956.30000000005
5046,5046,36,2010-10-23,2010-10-29,2.68,210.6737,8.476,A,39910,43,2010,25.0,No Holiday,392654.26000000007
5047,5047,36,2010-10-30,2010-11-05,2.66,210.7202,8.476,A,39910,44,2010,17.0,No Holiday,405860.37000000005
5048,5048,36,2010-11-06,2010-11-12,2.7,210.7668,8.476,A,39910,45,2010,17.0,No Holiday,425804.79999999993
5049,5049,36,2010-11-13,2010-11-19,2.74,210.6543,8.476,A,39910,46,2010,14.0,No Holiday,411615.70999999985
5050,5050,36,2010-11-20,2010-11-26,2.72,210.5153,8.476,A,39910,47,2010,20.0,Thanksgiving Day,408891.49
5051,5051,36,2010-11-27,2010-12-03,2.69,210.3763,8.476,A,39910,48,2010,12.0,No Holiday,360266.09
5052,5052,36,2010-12-04,2010-12-10,2.81,210.2372,8.476,A,39910,49,2010,11.0,No Holiday,404545.03
5053,5053,36,2010-12-11,2010-12-17,2.85,210.1787,8.476,A,39910,50,2010,14.0,No Holiday,410214.6999999999
5054,5054,36,2010-12-18,2010-12-24,2.86,210.1806,8.476,A,39910,51,2010,15.0,Christmas,422093.5899999999
5055,5055,36,2010-12-25,2010-12-31,2.95,210.1824,8.476,A,39910,52,2010,12.0,Christmas,359310.64999999997
5056,5056,36,2011-01-01,2011-01-07,2.94,210.1842,8.395,A,39910,1,2011,12.0,New Year's Day,384659.8500000001
5057,5057,36,2011-01-08,2011-01-14,2.97,210.238,8.395,A,39910,2,2011,6.0,No Holiday,410497.73
5058,5058,36,2011-01-15,2011-01-21,2.98,210.6031,8.395,A,39910,3,2011,11.0,No Holiday,399191.05
5059,5059,36,2011-01-22,2011-01-28,3.0,210.9682,8.395,A,39910,4,2011,9.0,No Holiday,372174.12
5060,5060,36,2011-01-29,2011-02-04,2.98,211.3334,8.395,A,39910,5,2011,8.0,No Holiday,417521.7
5061,5061,36,2011-02-05,2011-02-11,3.01,211.6985,8.395,A,39910,6,2011,5.0,No Holiday,401501.2000000002
5062,5062,36,2011-02-12,2011-02-18,3.02,212.0064,8.395,A,39910,7,2011,14.0,No Holiday,427175.0299999999
5063,5063,36,2011-02-19,2011-02-25,3.05,212.2913,8.395,A,39910,8,2011,20.0,No Holiday,380279.44
5064,5064,36,2011-02-26,2011-03-04,3.28,212.5762,8.395,A,39910,9,2011,18.0,No Holiday,402579.83999999985
5065,5065,36,2011-03-05,2011-03-11,3.45,212.8611,8.395,A,39910,10,2011,15.0,No Holiday,407506.78
5066,5066,36,2011-03-12,2011-03-18,3.49,213.1097,8.395,A,39910,11,2011,18.0,No Holiday,431412.21999999986
5067,5067,36,2011-03-19,2011-03-25,3.49,213.3437,8.395,A,39910,12,2011,22.0,No Holiday,390732.0200000002
5068,5068,36,2011-03-26,2011-04-01,3.53,213.5777,8.3,A,39910,13,2011,20.0,No Holiday,385672.10999999987
5069,5069,36,2011-04-02,2011-04-08,3.64,213.8117,8.3,A,39910,14,2011,21.0,No Holiday,428727.61000000004
5070,5070,36,2011-04-09,2011-04-15,3.76,214.0262,8.3,A,39910,15,2011,23.0,No Holiday,414986.54
5071,5071,36,2011-04-16,2011-04-22,3.8,214.1922,8.3,A,39910,16,2011,24.0,No Holiday,374574.72000000003
5072,5072,36,2011-04-23,2011-04-29,3.84,214.3581,8.3,A,39910,17,2011,24.0,No Holiday,340708.78000000014
5073,5073,36,2011-04-30,2011-05-06,3.92,214.524,8.3,A,39910,18,2011,21.0,No Holiday,393401.4
5074,5074,36,2011-05-07,2011-05-13,3.92,214.69,8.3,A,39910,19,2011,25.0,No Holiday,395316.6500000001
5075,5075,36,2011-05-14,2011-05-20,3.92,214.4654,8.3,A,39910,20,2011,23.0,No Holiday,376183.43999999994
5076,5076,36,2011-05-21,2011-05-27,3.79,214.2408,8.3,A,39910,21,2011,27.0,No Holiday,348655.2000000001
5077,5077,36,2011-05-28,2011-06-03,3.69,214.0163,8.3,A,39910,22,2011,28.0,No Holiday,373703.95
5078,5078,36,2011-06-04,2011-06-10,3.63,213.7917,8.3,A,39910,23,2011,28.0,No Holiday,374182.04
5079,5079,36,2011-06-11,2011-06-17,3.6,213.7481,8.3,A,39910,24,2011,29.0,No Holiday,394645.24999999994
5080,5080,36,2011-06-18,2011-06-24,3.57,213.8403,8.3,A,39910,25,2011,29.0,No Holiday,360009.9399999999
5081,5081,36,2011-06-25,2011-07-01,3.5,213.9324,8.177,A,39910,26,2011,30.0,No Holiday,354270.76999999996
5082,5082,36,2011-07-02,2011-07-08,3.44,214.0246,8.177,A,39910,27,2011,29.0,Independence Day,377464.62000000005
5083,5083,36,2011-07-09,2011-07-15,3.55,214.1084,8.177,A,39910,28,2011,30.0,No Holiday,385631.4800000001
5084,5084,36,2011-07-16,2011-07-22,3.64,214.1713,8.177,A,39910,29,2011,29.0,No Holiday,361311.41
5085,5085,36,2011-07-23,2011-07-29,3.66,214.2343,8.177,A,39910,30,2011,29.0,No Holiday,354361.08
5086,5086,36,2011-07-30,2011-08-05,3.65,214.2973,8.177,A,39910,31,2011,30.0,No Holiday,381017.75000000006
5087,5087,36,2011-08-06,2011-08-12,3.61,214.3603,8.177,A,39910,32,2011,31.0,No Holiday,380188.69000000006
5088,5088,36,2011-08-13,2011-08-19,3.53,214.424,8.177,A,39910,33,2011,31.0,No Holiday,373267.5800000001
5089,5089,36,2011-08-20,2011-08-26,3.5,214.4878,8.177,A,39910,34,2011,30.0,No Holiday,344964.20000000007
5090,5090,36,2011-08-27,2011-09-02,3.48,214.5517,8.177,A,39910,35,2011,31.0,No Holiday,350276.2899999999
5091,5091,36,2011-09-03,2011-09-09,3.5,214.6155,8.177,A,39910,36,2011,26.0,No Holiday,352960.64
5092,5092,36,2011-09-10,2011-09-16,3.47,214.7934,8.177,A,39910,37,2011,28.0,No Holiday,343108.12
5093,5093,36,2011-09-17,2011-09-23,3.44,215.1233,8.177,A,39910,38,2011,26.0,No Holiday,322405.1299999999
5094,5094,36,2011-09-24,2011-09-30,3.33,215.4532,8.177,A,39910,39,2011,28.0,No Holiday,314910.37
5095,5095,36,2011-10-01,2011-10-07,3.26,215.7831,7.716,A,39910,40,2011,22.0,No Holiday,346137.87
5096,5096,36,2011-10-08,2011-10-14,3.23,216.0885,7.716,A,39910,41,2011,23.0,No Holiday,342076.99
5097,5097,36,2011-10-15,2011-10-21,3.31,216.2468,7.716,A,39910,42,2011,20.0,No Holiday,328633.33999999997
5098,5098,36,2011-10-22,2011-10-28,3.31,216.4051,7.716,A,39910,43,2011,22.0,No Holiday,306193.8100000001
5099,5099,36,2011-10-29,2011-11-04,3.29,216.5634,7.716,A,39910,44,2011,15.0,No Holiday,313387.11
5100,5100,36,2011-11-05,2011-11-11,3.25,216.7217,7.716,A,39910,45,2011,18.0,No Holiday,328498.9199999999
5101,5101,36,2011-11-12,2011-11-18,3.26,216.9396,7.716,A,39910,46,2011,19.0,No Holiday,332901.94000000006
5102,5102,36,2011-11-19,2011-11-25,3.18,217.1813,7.716,A,39910,47,2011,19.0,Thanksgiving Day,332811.55000000005
5103,5103,36,2011-11-26,2011-12-02,3.16,217.4229,7.716,A,39910,48,2011,12.0,No Holiday,293350.50999999995
5104,5104,36,2011-12-03,2011-12-09,3.15,217.6646,7.716,A,39910,49,2011,10.0,No Holiday,312298.37
5105,5105,36,2011-12-10,2011-12-16,3.13,217.8781,7.716,A,39910,50,2011,15.0,No Holiday,341503.92000000004
5106,5106,36,2011-12-17,2011-12-23,3.1,218.0542,7.716,A,39910,51,2011,13.0,No Holiday,325262.4600000001
5107,5107,36,2011-12-24,2011-12-30,3.13,218.2302,7.716,A,39910,52,2011,9.0,Christmas,287425.2200000001
5108,5108,36,2011-12-31,2012-01-06,3.13,218.4063,7.244,A,39910,1,2012,14.0,New Year's Day,329467.82000000007
5109,5109,36,2012-01-07,2012-01-13,3.25,218.5823,7.244,A,39910,2,2012,13.0,No Holiday,325976.33999999997
5110,5110,36,2012-01-14,2012-01-20,3.28,218.6755,7.244,A,39910,3,2012,15.0,No Holiday,330927.2100000001
5111,5111,36,2012-01-21,2012-01-27,3.31,218.7687,7.244,A,39910,4,2012,17.0,No Holiday,301444.94000000006
5112,5112,36,2012-01-28,2012-02-03,3.42,218.8619,7.244,A,39910,5,2012,16.0,No Holiday,310982.87
5113,5113,36,2012-02-04,2012-02-10,3.46,218.9551,7.244,A,39910,6,2012,12.0,No Holiday,335741.9000000001
5114,5114,36,2012-02-11,2012-02-17,3.5,219.1148,7.244,A,39910,7,2012,12.0,No Holiday,326316.72999999986
5115,5115,36,2012-02-18,2012-02-24,3.55,219.3245,7.244,A,39910,8,2012,17.0,No Holiday,313270.45
5116,5116,36,2012-02-25,2012-03-02,3.62,219.5341,7.244,A,39910,9,2012,18.0,No Holiday,315396.72
5117,5117,36,2012-03-03,2012-03-09,3.65,219.7437,7.244,A,39910,10,2012,17.0,No Holiday,318674.93
5118,5118,36,2012-03-10,2012-03-16,3.78,219.8956,7.244,A,39910,11,2012,20.0,No Holiday,335345.82
5119,5119,36,2012-03-17,2012-03-23,3.84,219.9706,7.244,A,39910,12,2012,21.0,No Holiday,317872.51
5120,5120,36,2012-03-24,2012-03-30,3.89,220.0455,7.244,A,39910,13,2012,21.0,No Holiday,304144.89999999997
5121,5121,36,2012-03-31,2012-04-06,3.93,220.1204,6.989,A,39910,14,2012,23.0,No Holiday,331026.1099999999
5122,5122,36,2012-04-07,2012-04-13,3.92,220.1953,6.989,A,39910,15,2012,23.0,No Holiday,339407.94000000006
5123,5123,36,2012-04-14,2012-04-20,3.92,220.2484,6.989,A,39910,16,2012,22.0,No Holiday,323915.32000000007
5124,5124,36,2012-04-21,2012-04-27,3.89,220.3014,6.989,A,39910,17,2012,21.0,No Holiday,308389.81999999995
5125,5125,36,2012-04-28,2012-05-04,3.84,220.3545,6.989,A,39910,18,2012,25.0,No Holiday,312467.51999999996
5126,5126,36,2012-05-05,2012-05-11,3.76,220.4076,6.989,A,39910,19,2012,25.0,No Holiday,330518.3399999999
5127,5127,36,2012-05-12,2012-05-18,3.71,220.4252,6.989,A,39910,20,2012,23.0,No Holiday,324801.13
5128,5128,36,2012-05-19,2012-05-25,3.64,220.4287,6.989,A,39910,21,2012,26.0,No Holiday,306098.17
5129,5129,36,2012-05-26,2012-06-01,3.57,220.4322,6.989,A,39910,22,2012,27.0,No Holiday,306005.5299999999
5130,5130,36,2012-06-02,2012-06-08,3.51,220.4357,6.989,A,39910,23,2012,28.0,No Holiday,338273.38
5131,5131,36,2012-06-09,2012-06-15,3.41,220.4494,6.989,A,39910,24,2012,28.0,No Holiday,333146.88
5132,5132,36,2012-06-16,2012-06-22,3.36,220.4886,6.989,A,39910,25,2012,27.0,No Holiday,306411.0099999999
5133,5133,36,2012-06-23,2012-06-29,3.27,220.5279,6.989,A,39910,26,2012,30.0,No Holiday,291530.42999999993
5134,5134,36,2012-06-30,2012-07-06,3.23,220.5671,6.622999999999999,A,39910,27,2012,28.0,Independence Day,306578.88999999996
5135,5135,36,2012-07-07,2012-07-13,3.24,220.6063,6.622999999999999,A,39910,28,2012,26.0,No Holiday,298337.41
5136,5136,36,2012-07-14,2012-07-20,3.3,220.6149,6.622999999999999,A,39910,29,2012,28.0,No Holiday,303289.55000000005
5137,5137,36,2012-07-21,2012-07-27,3.39,220.6234,6.622999999999999,A,39910,30,2012,29.0,No Holiday,279643.4299999999
5138,5138,36,2012-07-28,2012-08-03,3.4,220.6319,6.622999999999999,A,39910,31,2012,30.0,No Holiday,304989.9700000001
5139,5139,36,2012-08-04,2012-08-10,3.49,220.6405,6.622999999999999,A,39910,32,2012,29.0,No Holiday,298947.50999999995
5140,5140,36,2012-08-11,2012-08-17,3.57,220.72,6.622999999999999,A,39910,33,2012,30.0,No Holiday,314607.22
5141,5141,36,2012-08-18,2012-08-24,3.57,220.8527,6.622999999999999,A,39910,34,2012,27.0,No Holiday,282545.55
5142,5142,36,2012-08-25,2012-08-31,3.61,220.9854,6.622999999999999,A,39910,35,2012,29.0,No Holiday,282647.48000000004
5143,5143,36,2012-09-01,2012-09-07,3.7,221.1181,6.622999999999999,A,39910,36,2012,29.0,No Holiday,293728.5700000001
5144,5144,36,2012-09-08,2012-09-14,3.69,221.2601,6.622999999999999,A,39910,37,2012,26.0,No Holiday,301893.63
5145,5145,36,2012-09-15,2012-09-21,3.71,221.4579,6.622999999999999,A,39910,38,2012,24.0,No Holiday,293804.44999999995
5146,5146,36,2012-09-22,2012-09-28,3.66,221.6556,6.622999999999999,A,39910,39,2012,26.0,No Holiday,270677.9799999999
5147,5147,36,2012-09-29,2012-10-05,3.61,221.8533,6.228,A,39910,40,2012,23.0,No Holiday,277137.86000000004
5148,5148,36,2012-10-06,2012-10-12,3.58,222.0511,6.228,A,39910,41,2012,22.0,No Holiday,300236.85000000003
5149,5149,36,2012-10-13,2012-10-19,3.57,222.0952,6.228,A,39910,42,2012,23.0,No Holiday,287360.05
5150,5150,36,2012-10-20,2012-10-26,3.49,222.1137,6.228,A,39910,43,2012,24.0,No Holiday,272489.41000000003
5151,5151,37,2010-01-30,2010-02-05,2.57,209.853,8.554,C,39910,5,2010,8.0,No Holiday,536006.73
5152,5152,37,2010-02-06,2010-02-12,2.55,209.997,8.554,C,39910,6,2010,8.0,No Holiday,529852.6999999998
5153,5153,37,2010-02-13,2010-02-19,2.51,210.0451,8.554,C,39910,7,2010,8.0,No Holiday,510382.5
5154,5154,37,2010-02-20,2010-02-26,2.56,210.0772,8.554,C,39910,8,2010,10.0,No Holiday,513615.82000000007
5155,5155,37,2010-02-27,2010-03-05,2.62,210.1093,8.554,C,39910,9,2010,11.0,No Holiday,519255.6799999998
5156,5156,37,2010-03-06,2010-03-12,2.67,210.1414,8.554,C,39910,10,2010,17.0,No Holiday,513015.35
5157,5157,37,2010-03-13,2010-03-19,2.72,209.9803,8.554,C,39910,11,2010,15.0,No Holiday,460020.74000000005
5158,5158,37,2010-03-20,2010-03-26,2.73,209.7871,8.554,C,39910,12,2010,13.0,No Holiday,515777.9700000001
5159,5159,37,2010-03-27,2010-04-02,2.72,209.5939,8.464,C,39910,13,2010,17.0,No Holiday,540189.7
5160,5160,37,2010-04-03,2010-04-09,2.77,209.4006,8.464,C,39910,14,2010,20.0,No Holiday,513327.55000000005
5161,5161,37,2010-04-10,2010-04-16,2.81,209.2691,8.464,C,39910,15,2010,19.0,No Holiday,524544.8300000001
5162,5162,37,2010-04-17,2010-04-23,2.8,209.22,8.464,C,39910,16,2010,20.0,No Holiday,527019.78
5163,5163,37,2010-04-24,2010-04-30,2.78,209.1708,8.464,C,39910,17,2010,22.0,No Holiday,517850.8299999999
5164,5164,37,2010-05-01,2010-05-07,2.84,209.1216,8.464,C,39910,18,2010,24.0,No Holiday,543234.77
5165,5165,37,2010-05-08,2010-05-14,2.85,209.1185,8.464,C,39910,19,2010,25.0,No Holiday,505196.0800000001
5166,5166,37,2010-05-15,2010-05-21,2.83,209.3923,8.464,C,39910,20,2010,25.0,No Holiday,510494.70000000007
5167,5167,37,2010-05-22,2010-05-28,2.76,209.6661,8.464,C,39910,21,2010,27.0,No Holiday,532241.2200000002
5168,5168,37,2010-05-29,2010-06-04,2.7,209.9398,8.464,C,39910,22,2010,27.0,No Holiday,479195.01999999996
5169,5169,37,2010-06-05,2010-06-11,2.67,210.2136,8.464,C,39910,23,2010,28.0,No Holiday,481915.11
5170,5170,37,2010-06-12,2010-06-18,2.64,210.2108,8.464,C,39910,24,2010,29.0,No Holiday,505761.6199999998
5171,5171,37,2010-06-19,2010-06-25,2.65,210.0975,8.464,C,39910,25,2010,29.0,No Holiday,485419.3900000001
5172,5172,37,2010-06-26,2010-07-02,2.67,209.9842,8.36,C,39910,26,2010,28.0,No Holiday,498292.52999999997
5173,5173,37,2010-07-03,2010-07-09,2.64,209.8709,8.36,C,39910,27,2010,28.0,Independence Day,502456.0399999999
5174,5174,37,2010-07-10,2010-07-16,2.62,209.8631,8.36,C,39910,28,2010,29.0,No Holiday,485150.01
5175,5175,37,2010-07-17,2010-07-23,2.61,209.9959,8.36,C,39910,29,2010,28.0,No Holiday,491998.11999999994
5176,5176,37,2010-07-24,2010-07-30,2.64,210.1287,8.36,C,39910,30,2010,28.0,No Holiday,487912.9500000001
5177,5177,37,2010-07-31,2010-08-06,2.63,210.2615,8.36,C,39910,31,2010,30.0,No Holiday,508576.61999999994
5178,5178,37,2010-08-07,2010-08-13,2.69,210.3943,8.36,C,39910,32,2010,30.0,No Holiday,491815.82999999996
5179,5179,37,2010-08-14,2010-08-20,2.66,210.3618,8.36,C,39910,33,2010,30.0,No Holiday,486930.7200000001
5180,5180,37,2010-08-21,2010-08-27,2.62,210.3292,8.36,C,39910,34,2010,29.0,No Holiday,512157.24999999994
5181,5181,37,2010-08-28,2010-09-03,2.58,210.2967,8.36,C,39910,35,2010,28.0,No Holiday,510427.5299999999
5182,5182,37,2010-09-04,2010-09-10,2.56,210.2641,8.36,C,39910,36,2010,27.0,No Holiday,510296.07
5183,5183,37,2010-09-11,2010-09-17,2.58,210.2925,8.36,C,39910,37,2010,28.0,No Holiday,501251.4000000001
5184,5184,37,2010-09-18,2010-09-24,2.62,210.3664,8.36,C,39910,38,2010,26.0,No Holiday,494265.4800000001
5185,5185,37,2010-09-25,2010-10-01,2.6,210.4404,8.476,C,39910,39,2010,24.0,No Holiday,529877.9300000002
5186,5186,37,2010-10-02,2010-10-08,2.63,210.5144,8.476,C,39910,40,2010,19.0,No Holiday,524483.6500000001
5187,5187,37,2010-10-09,2010-10-15,2.72,210.5806,8.476,C,39910,41,2010,22.0,No Holiday,498925.8599999999
5188,5188,37,2010-10-16,2010-10-22,2.72,210.6271,8.476,C,39910,42,2010,22.0,No Holiday,510425.39999999997
5189,5189,37,2010-10-23,2010-10-29,2.72,210.6737,8.476,C,39910,43,2010,25.0,No Holiday,514485.8999999999
5190,5190,37,2010-10-30,2010-11-05,2.69,210.7202,8.476,C,39910,44,2010,17.0,No Holiday,539683.4200000002
5191,5191,37,2010-11-06,2010-11-12,2.73,210.7668,8.476,C,39910,45,2010,17.0,No Holiday,517546.6899999998
5192,5192,37,2010-11-13,2010-11-19,2.77,210.6543,8.476,C,39910,46,2010,14.0,No Holiday,518124.16000000003
5193,5193,37,2010-11-20,2010-11-26,2.74,210.5153,8.476,C,39910,47,2010,20.0,Thanksgiving Day,518220.72
5194,5194,37,2010-11-27,2010-12-03,2.71,210.3763,8.476,C,39910,48,2010,12.0,No Holiday,508213.13999999996
5195,5195,37,2010-12-04,2010-12-10,2.84,210.2372,8.476,C,39910,49,2010,11.0,No Holiday,511207.52
5196,5196,37,2010-12-11,2010-12-17,2.87,210.1787,8.476,C,39910,50,2010,14.0,No Holiday,534285.2100000001
5197,5197,37,2010-12-18,2010-12-24,2.89,210.1806,8.476,C,39910,51,2010,15.0,Christmas,576809.9200000002
5198,5198,37,2010-12-25,2010-12-31,2.94,210.1824,8.476,C,39910,52,2010,12.0,Christmas,460331.7
5199,5199,37,2011-01-01,2011-01-07,2.98,210.1842,8.395,C,39910,1,2011,12.0,New Year's Day,542464.0199999999
5200,5200,37,2011-01-08,2011-01-14,2.98,210.238,8.395,C,39910,2,2011,6.0,No Holiday,525616.9
5201,5201,37,2011-01-15,2011-01-21,3.02,210.6031,8.395,C,39910,3,2011,11.0,No Holiday,526486.8200000001
5202,5202,37,2011-01-22,2011-01-28,3.01,210.9682,8.395,C,39910,4,2011,9.0,No Holiday,513672.3600000002
5203,5203,37,2011-01-29,2011-02-04,2.99,211.3334,8.395,C,39910,5,2011,8.0,No Holiday,583835.1799999998
5204,5204,37,2011-02-05,2011-02-11,3.02,211.6985,8.395,C,39910,6,2011,5.0,No Holiday,522514.32
5205,5205,37,2011-02-12,2011-02-18,3.04,212.0064,8.395,C,39910,7,2011,14.0,No Holiday,536840.6900000001
5206,5206,37,2011-02-19,2011-02-25,3.06,212.2913,8.395,C,39910,8,2011,20.0,No Holiday,514758.19
5207,5207,37,2011-02-26,2011-03-04,3.29,212.5762,8.395,C,39910,9,2011,18.0,No Holiday,527572.25
5208,5208,37,2011-03-05,2011-03-11,3.46,212.8611,8.395,C,39910,10,2011,15.0,No Holiday,505610.40000000014
5209,5209,37,2011-03-12,2011-03-18,3.49,213.1097,8.395,C,39910,11,2011,18.0,No Holiday,478503.0600000001
5210,5210,37,2011-03-19,2011-03-25,3.47,213.3437,8.395,C,39910,12,2011,22.0,No Holiday,522105.9300000001
5211,5211,37,2011-03-26,2011-04-01,3.52,213.5777,8.3,C,39910,13,2011,20.0,No Holiday,534578.7799999999
5212,5212,37,2011-04-02,2011-04-08,3.62,213.8117,8.3,C,39910,14,2011,21.0,No Holiday,543703.1599999999
5213,5213,37,2011-04-09,2011-04-15,3.74,214.0262,8.3,C,39910,15,2011,23.0,No Holiday,543775.87
5214,5214,37,2011-04-16,2011-04-22,3.81,214.1922,8.3,C,39910,16,2011,24.0,No Holiday,526434.37
5215,5215,37,2011-04-23,2011-04-29,3.81,214.3581,8.3,C,39910,17,2011,24.0,No Holiday,502918.18000000005
5216,5216,37,2011-04-30,2011-05-06,3.91,214.524,8.3,C,39910,18,2011,21.0,No Holiday,547513.3
5217,5217,37,2011-05-07,2011-05-13,3.9,214.69,8.3,C,39910,19,2011,25.0,No Holiday,511871.6300000001
5218,5218,37,2011-05-14,2011-05-20,3.91,214.4654,8.3,C,39910,20,2011,23.0,No Holiday,533564.42
5219,5219,37,2011-05-21,2011-05-27,3.79,214.2408,8.3,C,39910,21,2011,27.0,No Holiday,507086.7500000001
