Unnamed: 0,ID,Store,Start_of_Week,Week_Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales,Ave_Sales,Label
4600,4600,33,2010-06-26,2010-07-02,2.98,126.1392,9.495,A,39690,26,2010,36.0,No Holiday,267495.76,259861.69202797208,Above
4601,4601,33,2010-07-03,2010-07-09,3.1,126.1518,9.495,A,39690,27,2010,35.0,Independence Day,302423.93,259861.69202797208,Above
4602,4602,33,2010-07-10,2010-07-16,2.97,126.1498,9.495,A,39690,28,2010,38.0,No Holiday,280937.84,259861.69202797208,Above
4603,4603,33,2010-07-17,2010-07-23,3.11,126.1284,9.495,A,39690,29,2010,36.0,No Holiday,252734.31000000003,259861.69202797208,Below
4604,4604,33,2010-07-24,2010-07-30,3.02,126.1069,9.495,A,39690,30,2010,34.0,No Holiday,242047.03000000012,259861.69202797208,Below
4605,4605,33,2010-07-31,2010-08-06,3.12,126.0855,9.495,A,39690,31,2010,34.0,No Holiday,262789.95,259861.69202797208,Above
4606,4606,33,2010-08-07,2010-08-13,3.05,126.064,9.495,A,39690,32,2010,35.0,No Holiday,265367.5100000001,259861.69202797208,Above
4607,4607,33,2010-08-14,2010-08-20,3.04,126.0766,9.495,A,39690,33,2010,36.0,No Holiday,230519.49,259861.69202797208,Below
4608,4608,33,2010-08-21,2010-08-27,3.02,126.0893,9.495,A,39690,34,2010,34.0,No Holiday,224031.19,259861.69202797208,Below
4609,4609,33,2010-08-28,2010-09-03,3.09,126.1019,9.495,A,39690,35,2010,33.0,No Holiday,237405.82,259861.69202797208,Below
4610,4610,33,2010-09-04,2010-09-10,2.96,126.1146,9.495,A,39690,36,2010,33.0,No Holiday,272834.88,259861.69202797208,Above
4611,4611,33,2010-09-11,2010-09-17,3.03,126.1455,9.495,A,39690,37,2010,32.0,No Holiday,246277.18,259861.69202797208,Below
4612,4612,33,2010-09-18,2010-09-24,2.94,126.19,9.495,A,39690,38,2010,33.0,No Holiday,231976.84000000003,259861.69202797208,Below
4613,4613,33,2010-09-25,2010-10-01,3.0,126.2346,9.265,A,39690,39,2010,33.0,No Holiday,224294.39,259861.69202797208,Below
4614,4614,33,2010-10-02,2010-10-08,2.92,126.2792,9.265,A,39690,40,2010,26.0,No Holiday,266484.1900000001,259861.69202797208,Above
4615,4615,33,2010-10-09,2010-10-15,3.08,126.3267,9.265,A,39690,41,2010,27.0,No Holiday,251732.92000000004,259861.69202797208,Below
4616,4616,33,2010-10-16,2010-10-22,3.01,126.3815,9.265,A,39690,42,2010,23.0,No Holiday,234175.92,259861.69202797208,Below
4617,4617,33,2010-10-23,2010-10-29,3.13,126.4364,9.265,A,39690,43,2010,22.0,No Holiday,213538.32,259861.69202797208,Below
4618,4618,33,2010-10-30,2010-11-05,3.01,126.4913,9.265,A,39690,44,2010,23.0,No Holiday,246124.60999999996,259861.69202797208,Below
4619,4619,33,2010-11-06,2010-11-12,3.13,126.5462,9.265,A,39690,45,2010,18.0,No Holiday,272803.94,259861.69202797208,Above
4620,4620,33,2010-11-13,2010-11-19,3.05,126.6072,9.265,A,39690,46,2010,17.0,No Holiday,224639.76,259861.69202797208,Below
4621,4621,33,2010-11-20,2010-11-26,3.16,126.6693,9.265,A,39690,47,2010,14.0,Thanksgiving Day,240044.57,259861.69202797208,Below
4622,4622,33,2010-11-27,2010-12-03,3.04,126.7313,9.265,A,39690,48,2010,12.0,No Holiday,209986.25,259861.69202797208,Below
4623,4623,33,2010-12-04,2010-12-10,3.09,126.7934,9.265,A,39690,49,2010,16.0,No Holiday,253050.09999999995,259861.69202797208,Below
4624,4624,33,2010-12-11,2010-12-17,3.12,126.8795,9.265,A,39690,50,2010,16.0,No Holiday,238875.26000000004,259861.69202797208,Below
4625,4625,33,2010-12-18,2010-12-24,3.24,126.9836,9.265,A,39690,51,2010,16.0,Christmas,249246.80000000005,259861.69202797208,Below
4626,4626,33,2010-12-25,2010-12-31,3.15,127.0877,9.265,A,39690,52,2010,12.0,Christmas,219804.84999999995,259861.69202797208,Below
4627,4627,33,2011-01-01,2011-01-07,3.29,127.1918,8.951,A,39690,1,2011,8.0,New Year's Day,243948.8199999999,259861.69202797208,Below
4628,4628,33,2011-01-08,2011-01-14,3.31,127.3009,8.951,A,39690,2,2011,12.0,No Holiday,259527.75000000003,259861.69202797208,Below
4629,4629,33,2011-01-15,2011-01-21,3.34,127.4405,8.951,A,39690,3,2011,15.0,No Holiday,244856.44000000003,259861.69202797208,Below
4630,4630,33,2011-01-22,2011-01-28,3.23,127.58,8.951,A,39690,4,2011,14.0,No Holiday,231155.9,259861.69202797208,Below
4631,4631,33,2011-01-29,2011-02-04,3.35,127.7196,8.951,A,39690,5,2011,10.0,No Holiday,234218.03,259861.69202797208,Below
4632,4632,33,2011-02-05,2011-02-11,3.38,127.8591,8.951,A,39690,6,2011,12.0,No Holiday,276198.74000000005,259861.69202797208,Above
4633,4633,33,2011-02-12,2011-02-18,3.43,127.9952,8.951,A,39690,7,2011,17.0,No Holiday,252349.6,259861.69202797208,Below
4634,4634,33,2011-02-19,2011-02-25,3.4,128.13,8.951,A,39690,8,2011,13.0,No Holiday,242901.21,259861.69202797208,Below
4635,4635,33,2011-02-26,2011-03-04,3.67,128.2648,8.951,A,39690,9,2011,15.0,No Holiday,245435.8,259861.69202797208,Below
4636,4636,33,2011-03-05,2011-03-11,3.63,128.3995,8.951,A,39690,10,2011,19.0,No Holiday,270921.4400000001,259861.69202797208,Above
4637,4637,33,2011-03-12,2011-03-18,3.89,128.5122,8.951,A,39690,11,2011,23.0,No Holiday,247234.47,259861.69202797208,Below
4638,4638,33,2011-03-19,2011-03-25,3.72,128.6161,8.951,A,39690,12,2011,17.0,No Holiday,238084.08000000005,259861.69202797208,Below
4639,4639,33,2011-03-26,2011-04-01,3.77,128.7199,8.687000000000001,A,39690,13,2011,22.0,No Holiday,232769.09000000003,259861.69202797208,Below
4640,4640,33,2011-04-02,2011-04-08,3.82,128.8238,8.687000000000001,A,39690,14,2011,24.0,No Holiday,271924.73,259861.69202797208,Above
4641,4641,33,2011-04-09,2011-04-15,4.09,128.9107,8.687000000000001,A,39690,15,2011,18.0,No Holiday,275749.5600000001,259861.69202797208,Above
4642,4642,33,2011-04-16,2011-04-22,3.92,128.9553,8.687000000000001,A,39690,16,2011,26.0,No Holiday,248603.29999999996,259861.69202797208,Below
4643,4643,33,2011-04-23,2011-04-29,4.15,128.9999,8.687000000000001,A,39690,17,2011,25.0,No Holiday,248561.86,259861.69202797208,Below
4644,4644,33,2011-04-30,2011-05-06,4.19,129.0444,8.687000000000001,A,39690,18,2011,26.0,No Holiday,257031.19000000003,259861.69202797208,Below
4645,4645,33,2011-05-07,2011-05-13,4.2,129.089,8.687000000000001,A,39690,19,2011,26.0,No Holiday,279466.87000000005,259861.69202797208,Above
4646,4646,33,2011-05-14,2011-05-20,3.99,129.0757,8.687000000000001,A,39690,20,2011,24.0,No Holiday,239206.25999999995,259861.69202797208,Below
4647,4647,33,2011-05-21,2011-05-27,3.93,129.0624,8.687000000000001,A,39690,21,2011,28.0,No Holiday,239431.85,259861.69202797208,Below
4648,4648,33,2011-05-28,2011-06-03,3.89,129.049,8.687000000000001,A,39690,22,2011,28.0,No Holiday,243477.03,259861.69202797208,Below
4649,4649,33,2011-06-04,2011-06-10,3.98,129.0357,8.687000000000001,A,39690,23,2011,31.0,No Holiday,258427.39,259861.69202797208,Below
4650,4650,33,2011-06-11,2011-06-17,3.94,129.0432,8.687000000000001,A,39690,24,2011,33.0,No Holiday,238172.66,259861.69202797208,Below
4651,4651,33,2011-06-18,2011-06-24,3.81,129.0663,8.687000000000001,A,39690,25,2011,35.0,No Holiday,238433.53,259861.69202797208,Below
4652,4652,33,2011-06-25,2011-07-01,3.84,129.0894,8.442,A,39690,26,2011,37.0,No Holiday,226702.36,259861.69202797208,Below
4653,4653,33,2011-07-02,2011-07-08,3.79,129.1125,8.442,A,39690,27,2011,36.0,Independence Day,262717.71,259861.69202797208,Above
4654,4654,33,2011-07-09,2011-07-15,3.78,129.1338,8.442,A,39690,28,2011,34.0,No Holiday,265003.47,259861.69202797208,Above
4655,4655,33,2011-07-16,2011-07-22,3.7,129.1508,8.442,A,39690,29,2011,36.0,No Holiday,238915.05,259861.69202797208,Below
4656,4656,33,2011-07-23,2011-07-29,3.69,129.1677,8.442,A,39690,30,2011,35.0,No Holiday,224806.96000000005,259861.69202797208,Below
4657,4657,33,2011-07-30,2011-08-05,3.8,129.1846,8.442,A,39690,31,2011,36.0,No Holiday,242456.39,259861.69202797208,Below
4658,4658,33,2011-08-06,2011-08-12,3.79,129.2016,8.442,A,39690,32,2011,36.0,No Holiday,274721.85,259861.69202797208,Above
4659,4659,33,2011-08-13,2011-08-19,3.74,129.2406,8.442,A,39690,33,2011,35.0,No Holiday,242771.36999999997,259861.69202797208,Below
4660,4660,33,2011-08-20,2011-08-26,3.66,129.2833,8.442,A,39690,34,2011,38.0,No Holiday,237095.82,259861.69202797208,Below
4661,4661,33,2011-08-27,2011-09-02,3.8,129.3259,8.442,A,39690,35,2011,37.0,No Holiday,239198.36,259861.69202797208,Below
4662,4662,33,2011-09-03,2011-09-09,3.77,129.3686,8.442,A,39690,36,2011,36.0,No Holiday,281842.2799999999,259861.69202797208,Above
4663,4663,33,2011-09-10,2011-09-16,3.78,129.4306,8.442,A,39690,37,2011,30.0,No Holiday,262407.57,259861.69202797208,Above
4664,4664,33,2011-09-17,2011-09-23,3.79,129.5183,8.442,A,39690,38,2011,32.0,No Holiday,234793.12,259861.69202797208,Below
4665,4665,33,2011-09-24,2011-09-30,3.88,129.6061,8.442,A,39690,39,2011,32.0,No Holiday,229731.98,259861.69202797208,Below
4666,4666,33,2011-10-01,2011-10-07,3.83,129.6938,8.01,A,39690,40,2011,27.0,No Holiday,262159.13,259861.69202797208,Above
4667,4667,33,2011-10-08,2011-10-14,3.7,129.7706,8.01,A,39690,41,2011,25.0,No Holiday,272487.33,259861.69202797208,Above
4668,4668,33,2011-10-15,2011-10-21,3.84,129.7822,8.01,A,39690,42,2011,28.0,No Holiday,233543.08,259861.69202797208,Below
4669,4669,33,2011-10-22,2011-10-28,3.84,129.7937,8.01,A,39690,43,2011,25.0,No Holiday,231319.96000000005,259861.69202797208,Below
4670,4670,33,2011-10-29,2011-11-04,3.83,129.8052,8.01,A,39690,44,2011,22.0,No Holiday,236157.12,259861.69202797208,Below
4671,4671,33,2011-11-05,2011-11-11,3.68,129.8167,8.01,A,39690,45,2011,15.0,No Holiday,271961.04000000004,259861.69202797208,Above
4672,4672,33,2011-11-12,2011-11-18,3.67,129.8268,8.01,A,39690,46,2011,17.0,No Holiday,251294.5,259861.69202797208,Below
4673,4673,33,2011-11-19,2011-11-25,3.76,129.8364,8.01,A,39690,47,2011,17.0,Thanksgiving Day,255996.47000000003,259861.69202797208,Below
4674,4674,33,2011-11-26,2011-12-02,3.7,129.846,8.01,A,39690,48,2011,15.0,No Holiday,220060.34999999995,259861.69202797208,Below
4675,4675,33,2011-12-03,2011-12-09,3.64,129.8555,8.01,A,39690,49,2011,9.0,No Holiday,270373.05000000005,259861.69202797208,Above
4676,4676,33,2011-12-10,2011-12-16,3.49,129.8981,8.01,A,39690,50,2011,12.0,No Holiday,259638.35,259861.69202797208,Below
4677,4677,33,2011-12-17,2011-12-23,3.54,129.9845,8.01,A,39690,51,2011,12.0,No Holiday,256235.19000000003,259861.69202797208,Below
4678,4678,33,2011-12-24,2011-12-30,3.43,130.071,8.01,A,39690,52,2011,11.0,Christmas,215359.21,259861.69202797208,Below
4679,4679,33,2011-12-31,2012-01-06,3.44,130.1575,7.603,A,39690,1,2012,16.0,New Year's Day,267058.08,259861.69202797208,Above
4680,4680,33,2012-01-07,2012-01-13,3.48,130.244,7.603,A,39690,2,2012,13.0,No Holiday,279447.22,259861.69202797208,Above
4681,4681,33,2012-01-14,2012-01-20,3.66,130.2792,7.603,A,39690,3,2012,13.0,No Holiday,244899.20000000013,259861.69202797208,Below
4682,4682,33,2012-01-21,2012-01-27,3.68,130.3145,7.603,A,39690,4,2012,14.0,No Holiday,236920.49000000005,259861.69202797208,Below
4683,4683,33,2012-01-28,2012-02-03,3.54,130.3497,7.603,A,39690,5,2012,15.0,No Holiday,256091.32,259861.69202797208,Below
4684,4684,33,2012-02-04,2012-02-10,3.72,130.3849,7.603,A,39690,6,2012,16.0,No Holiday,282552.58,259861.69202797208,Above
4685,4685,33,2012-02-11,2012-02-17,3.78,130.4546,7.603,A,39690,7,2012,14.0,No Holiday,266300.98,259861.69202797208,Above
4686,4686,33,2012-02-18,2012-02-24,3.95,130.5502,7.603,A,39690,8,2012,15.0,No Holiday,242526.7,259861.69202797208,Below
4687,4687,33,2012-02-25,2012-03-02,3.88,130.6458,7.603,A,39690,9,2012,16.0,No Holiday,248051.52999999997,259861.69202797208,Below
4688,4688,33,2012-03-03,2012-03-09,3.96,130.7414,7.603,A,39690,10,2012,17.0,No Holiday,287346.29000000004,259861.69202797208,Above
4689,4689,33,2012-03-10,2012-03-16,4.27,130.8262,7.603,A,39690,11,2012,19.0,No Holiday,278067.73,259861.69202797208,Above
4690,4690,33,2012-03-17,2012-03-23,4.29,130.8966,7.603,A,39690,12,2012,16.0,No Holiday,246970.97,259861.69202797208,Below
4691,4691,33,2012-03-24,2012-03-30,4.29,130.9671,7.603,A,39690,13,2012,22.0,No Holiday,251327.67,259861.69202797208,Below
4692,4692,33,2012-03-31,2012-04-06,4.28,131.0375,7.396,A,39690,14,2012,22.0,No Holiday,275911.97000000003,259861.69202797208,Above
4693,4693,33,2012-04-07,2012-04-13,4.25,131.108,7.396,A,39690,15,2012,23.0,No Holiday,312698.66999999987,259861.69202797208,Above
4694,4694,33,2012-04-14,2012-04-20,4.11,131.1173,7.396,A,39690,16,2012,23.0,No Holiday,261837.20000000004,259861.69202797208,Above
4695,4695,33,2012-04-21,2012-04-27,4.09,131.1267,7.396,A,39690,17,2012,28.0,No Holiday,249798.75,259861.69202797208,Below
4696,4696,33,2012-04-28,2012-05-04,4.06,131.136,7.396,A,39690,18,2012,28.0,No Holiday,270497.5100000001,259861.69202797208,Above
4697,4697,33,2012-05-05,2012-05-11,4.19,131.1453,7.396,A,39690,19,2012,27.0,No Holiday,295841.84,259861.69202797208,Above
4698,4698,33,2012-05-12,2012-05-18,4.31,131.0983,7.396,A,39690,20,2012,32.0,No Holiday,276899.95,259861.69202797208,Above
4699,4699,33,2012-05-19,2012-05-25,4.13,131.0288,7.396,A,39690,21,2012,32.0,No Holiday,261851.74,259861.69202797208,Above
4700,4700,33,2012-05-26,2012-06-01,4.28,130.9592,7.396,A,39690,22,2012,29.0,No Holiday,261131.09,259861.69202797208,Above
4701,4701,33,2012-06-02,2012-06-08,4.1,130.8897,7.396,A,39690,23,2012,33.0,No Holiday,286082.7600000001,259861.69202797208,Above
4702,4702,33,2012-06-09,2012-06-15,4.14,130.8295,7.396,A,39690,24,2012,34.0,No Holiday,290444.31,259861.69202797208,Above
4703,4703,33,2012-06-16,2012-06-22,4.01,130.7929,7.396,A,39690,25,2012,35.0,No Holiday,261666.29,259861.69202797208,Above
4704,4704,33,2012-06-23,2012-06-29,3.88,130.7563,7.396,A,39690,26,2012,37.0,No Holiday,244338.31,259861.69202797208,Below
4705,4705,33,2012-06-30,2012-07-06,3.67,130.7196,7.147,A,39690,27,2012,34.0,Independence Day,273690.37,259861.69202797208,Above
4706,4706,33,2012-07-07,2012-07-13,3.72,130.683,7.147,A,39690,28,2012,36.0,No Holiday,287033.64,259861.69202797208,Above
4707,4707,33,2012-07-14,2012-07-20,3.59,130.7013,7.147,A,39690,29,2012,33.0,No Holiday,253205.89,259861.69202797208,Below
4708,4708,33,2012-07-21,2012-07-27,3.77,130.7196,7.147,A,39690,30,2012,34.0,No Holiday,249134.32,259861.69202797208,Below
4709,4709,33,2012-07-28,2012-08-03,3.6,130.7379,7.147,A,39690,31,2012,33.0,No Holiday,258533.12000000005,259861.69202797208,Below
4710,4710,33,2012-08-04,2012-08-10,3.81,130.7562,7.147,A,39690,32,2012,38.0,No Holiday,297753.4900000001,259861.69202797208,Above
4711,4711,33,2012-08-11,2012-08-17,4.0,130.791,7.147,A,39690,33,2012,36.0,No Holiday,270097.7599999999,259861.69202797208,Above
4712,4712,33,2012-08-18,2012-08-24,4.06,130.8382,7.147,A,39690,34,2012,32.0,No Holiday,247672.56,259861.69202797208,Below
4713,4713,33,2012-08-25,2012-08-31,3.89,130.8854,7.147,A,39690,35,2012,35.0,No Holiday,237129.8100000001,259861.69202797208,Below
4714,4714,33,2012-09-01,2012-09-07,4.12,130.9325,7.147,A,39690,36,2012,33.0,No Holiday,286428.78,259861.69202797208,Above
4715,4715,33,2012-09-08,2012-09-14,3.97,130.9777,7.147,A,39690,37,2012,29.0,No Holiday,277417.53,259861.69202797208,Above
4716,4716,33,2012-09-15,2012-09-21,4.12,131.0103,7.147,A,39690,38,2012,30.0,No Holiday,252709.58,259861.69202797208,Below
4717,4717,33,2012-09-22,2012-09-28,3.97,131.043,7.147,A,39690,39,2012,30.0,No Holiday,242813.51000000013,259861.69202797208,Below
4718,4718,33,2012-09-29,2012-10-05,4.13,131.0757,6.895,A,39690,40,2012,30.0,No Holiday,265444.9,259861.69202797208,Above
4719,4719,33,2012-10-06,2012-10-12,4.47,131.1083,6.895,A,39690,41,2012,26.0,No Holiday,291781.15,259861.69202797208,Above
4720,4720,33,2012-10-13,2012-10-19,4.45,131.15,6.895,A,39690,42,2012,24.0,No Holiday,254412.34,259861.69202797208,Below
4721,4721,33,2012-10-20,2012-10-26,4.3,131.1931,6.895,A,39690,43,2012,23.0,No Holiday,253731.13,259861.69202797208,Below
4722,4722,34,2010-01-30,2010-02-05,2.6,126.4421,9.521,A,158114,5,2010,2.0,No Holiday,956228.96,966781.5594405596,Below
4723,4723,34,2010-02-06,2010-02-12,2.57,126.4963,9.521,A,158114,6,2010,2.0,No Holiday,994610.9899999999,966781.5594405596,Above
4724,4724,34,2010-02-13,2010-02-19,2.54,126.5263,9.521,A,158114,7,2010,4.0,No Holiday,983963.0699999995,966781.5594405596,Above
4725,4725,34,2010-02-20,2010-02-26,2.59,126.5523,9.521,A,158114,8,2010,3.0,No Holiday,905756.1300000001,966781.5594405596,Below
4726,4726,34,2010-02-27,2010-03-05,2.65,126.5783,9.521,A,158114,9,2010,6.0,No Holiday,918295.79,966781.5594405596,Below
4727,4727,34,2010-03-06,2010-03-12,2.7,126.6043,9.521,A,158114,10,2010,6.0,No Holiday,921247.8800000005,966781.5594405596,Below
4728,4728,34,2010-03-13,2010-03-19,2.74,126.6066,9.521,A,158114,11,2010,8.0,No Holiday,892070.8199999998,966781.5594405596,Below
4729,4729,34,2010-03-20,2010-03-26,2.75,126.6051,9.521,A,158114,12,2010,6.0,No Holiday,880742.3499999999,966781.5594405596,Below
4730,4730,34,2010-03-27,2010-04-02,2.74,126.6035,9.593,A,158114,13,2010,10.0,No Holiday,979428.66,966781.5594405596,Above
4731,4731,34,2010-04-03,2010-04-09,2.77,126.6019,9.593,A,158114,14,2010,11.0,No Holiday,950684.2,966781.5594405596,Below
4732,4732,34,2010-04-10,2010-04-16,2.81,126.5621,9.593,A,158114,15,2010,15.0,No Holiday,923344.5399999998,966781.5594405596,Below
4733,4733,34,2010-04-17,2010-04-23,2.8,126.4713,9.593,A,158114,16,2010,13.0,No Holiday,910240.6799999996,966781.5594405596,Below
4734,4734,34,2010-04-24,2010-04-30,2.79,126.3806,9.593,A,158114,17,2010,14.0,No Holiday,859922.1899999998,966781.5594405596,Below
4735,4735,34,2010-05-01,2010-05-07,2.84,126.2898,9.593,A,158114,18,2010,14.0,No Holiday,953495.4799999995,966781.5594405596,Below
4736,4736,34,2010-05-08,2010-05-14,2.84,126.2085,9.593,A,158114,19,2010,16.0,No Holiday,933924.44,966781.5594405596,Below
4737,4737,34,2010-05-15,2010-05-21,2.82,126.1844,9.593,A,158114,20,2010,18.0,No Holiday,913616.3199999998,966781.5594405596,Below
4738,4738,34,2010-05-22,2010-05-28,2.76,126.1602,9.593,A,158114,21,2010,20.0,No Holiday,942868.3800000005,966781.5594405596,Below
4739,4739,34,2010-05-29,2010-06-04,2.7,126.1361,9.593,A,158114,22,2010,22.0,No Holiday,966187.5099999995,966781.5594405596,Below
4740,4740,34,2010-06-05,2010-06-11,2.67,126.1119,9.593,A,158114,23,2010,27.0,No Holiday,954681.5600000002,966781.5594405596,Below
4741,4741,34,2010-06-12,2010-06-18,2.64,126.11399999999999,9.593,A,158114,24,2010,23.0,No Holiday,941612.04,966781.5594405596,Below
4742,4742,34,2010-06-19,2010-06-25,2.65,126.1266,9.593,A,158114,25,2010,26.0,No Holiday,895800.0699999998,966781.5594405596,Below
4743,4743,34,2010-06-26,2010-07-02,2.67,126.1392,9.816,A,158114,26,2010,23.0,No Holiday,919229.3599999999,966781.5594405596,Below
4744,4744,34,2010-07-03,2010-07-09,2.64,126.1518,9.816,A,158114,27,2010,24.0,Independence Day,911210.81,966781.5594405596,Below
4745,4745,34,2010-07-10,2010-07-16,2.62,126.1498,9.816,A,158114,28,2010,26.0,No Holiday,930269.79,966781.5594405596,Below
4746,4746,34,2010-07-17,2010-07-23,2.61,126.1284,9.816,A,158114,29,2010,26.0,No Holiday,902050.9499999998,966781.5594405596,Below
4747,4747,34,2010-07-24,2010-07-30,2.65,126.1069,9.816,A,158114,30,2010,22.0,No Holiday,875976.8300000002,966781.5594405596,Below
4748,4748,34,2010-07-31,2010-08-06,2.64,126.0855,9.816,A,158114,31,2010,23.0,No Holiday,987435.35,966781.5594405596,Above
4749,4749,34,2010-08-07,2010-08-13,2.7,126.064,9.816,A,158114,32,2010,25.0,No Holiday,951208.65,966781.5594405596,Below
4750,4750,34,2010-08-14,2010-08-20,2.67,126.0766,9.816,A,158114,33,2010,25.0,No Holiday,985152.9400000002,966781.5594405596,Above
4751,4751,34,2010-08-21,2010-08-27,2.62,126.0893,9.816,A,158114,34,2010,23.0,No Holiday,855421.39,966781.5594405596,Below
4752,4752,34,2010-08-28,2010-09-03,2.58,126.1019,9.816,A,158114,35,2010,23.0,No Holiday,964356.74,966781.5594405596,Below
4753,4753,34,2010-09-04,2010-09-10,2.57,126.1146,9.816,A,158114,36,2010,23.0,No Holiday,932240.9599999995,966781.5594405596,Below
4754,4754,34,2010-09-11,2010-09-17,2.59,126.1455,9.816,A,158114,37,2010,22.0,No Holiday,885445.47,966781.5594405596,Below
4755,4755,34,2010-09-18,2010-09-24,2.64,126.19,9.816,A,158114,38,2010,21.0,No Holiday,867539.0700000002,966781.5594405596,Below
4756,4756,34,2010-09-25,2010-10-01,2.62,126.2346,10.21,A,158114,39,2010,21.0,No Holiday,865709.11,966781.5594405596,Below
4757,4757,34,2010-10-02,2010-10-08,2.64,126.2792,10.21,A,158114,40,2010,18.0,No Holiday,931710.6700000002,966781.5594405596,Below
4758,4758,34,2010-10-09,2010-10-15,2.73,126.3267,10.21,A,158114,41,2010,15.0,No Holiday,888703.6199999999,966781.5594405596,Below
4759,4759,34,2010-10-16,2010-10-22,2.74,126.3815,10.21,A,158114,42,2010,15.0,No Holiday,936293.6000000004,966781.5594405596,Below
4760,4760,34,2010-10-23,2010-10-29,2.72,126.4364,10.21,A,158114,43,2010,10.0,No Holiday,926294.0200000005,966781.5594405596,Below
4761,4761,34,2010-10-30,2010-11-05,2.7,126.4913,10.21,A,158114,44,2010,11.0,No Holiday,972292.3100000005,966781.5594405596,Above
4762,4762,34,2010-11-06,2010-11-12,2.74,126.5462,10.21,A,158114,45,2010,8.0,No Holiday,979730.78,966781.5594405596,Above
4763,4763,34,2010-11-13,2010-11-19,2.78,126.6072,10.21,A,158114,46,2010,5.0,No Holiday,955766.33,966781.5594405596,Below
4764,4764,34,2010-11-20,2010-11-26,2.75,126.6693,10.21,A,158114,47,2010,5.0,Thanksgiving Day,1309476.6799999995,966781.5594405596,Above
4765,4765,34,2010-11-27,2010-12-03,2.73,126.7313,10.21,A,158114,48,2010,2.0,No Holiday,1001512.2099999995,966781.5594405596,Above
4766,4766,34,2010-12-04,2010-12-10,2.86,126.7934,10.21,A,158114,49,2010,6.0,No Holiday,1086661.0199999996,966781.5594405596,Above
4767,4767,34,2010-12-11,2010-12-17,2.88,126.8795,10.21,A,158114,50,2010,6.0,No Holiday,1227148.13,966781.5594405596,Above
4768,4768,34,2010-12-18,2010-12-24,2.89,126.9836,10.21,A,158114,51,2010,6.0,Christmas,1620748.2500000002,966781.5594405596,Above
4769,4769,34,2010-12-25,2010-12-31,2.96,127.0877,10.21,A,158114,52,2010,1.0,Christmas,902109.6899999995,966781.5594405596,Below
4770,4770,34,2011-01-01,2011-01-07,2.98,127.1918,10.398,A,158114,1,2011,-4.0,New Year's Day,900646.9399999998,966781.5594405596,Below
4771,4771,34,2011-01-08,2011-01-14,2.99,127.3009,10.398,A,158114,2,2011,-1.0,No Holiday,898610.3300000002,966781.5594405596,Below
4772,4772,34,2011-01-15,2011-01-21,3.02,127.4405,10.398,A,158114,3,2011,4.0,No Holiday,891025.3899999999,966781.5594405596,Below
4773,4773,34,2011-01-22,2011-01-28,3.02,127.58,10.398,A,158114,4,2011,1.0,No Holiday,836717.75,966781.5594405596,Below
4774,4774,34,2011-01-29,2011-02-04,3.0,127.7196,10.398,A,158114,5,2011,-5.0,No Holiday,971932.8700000001,966781.5594405596,Above
4775,4775,34,2011-02-05,2011-02-11,3.03,127.8591,10.398,A,158114,6,2011,-2.0,No Holiday,1015654.5999999995,966781.5594405596,Above
4776,4776,34,2011-02-12,2011-02-18,3.06,127.9952,10.398,A,158114,7,2011,7.0,No Holiday,1062629.3,966781.5594405596,Above
4777,4777,34,2011-02-19,2011-02-25,3.09,128.13,10.398,A,158114,8,2011,7.0,No Holiday,953331.45,966781.5594405596,Below
4778,4778,34,2011-02-26,2011-03-04,3.3,128.2648,10.398,A,158114,9,2011,8.0,No Holiday,963910.81,966781.5594405596,Below
4779,4779,34,2011-03-05,2011-03-11,3.46,128.3995,10.398,A,158114,10,2011,8.0,No Holiday,943951.67,966781.5594405596,Below
4780,4780,34,2011-03-12,2011-03-18,3.5,128.5122,10.398,A,158114,11,2011,13.0,No Holiday,1014218.7999999996,966781.5594405596,Above
4781,4781,34,2011-03-19,2011-03-25,3.48,128.6161,10.398,A,158114,12,2011,12.0,No Holiday,922898.38,966781.5594405596,Below
4782,4782,34,2011-03-26,2011-04-01,3.52,128.7199,10.581,A,158114,13,2011,13.0,No Holiday,884233.6699999998,966781.5594405596,Below
4783,4783,34,2011-04-02,2011-04-08,3.6,128.8238,10.581,A,158114,14,2011,15.0,No Holiday,975479.8299999998,966781.5594405596,Above
4784,4784,34,2011-04-09,2011-04-15,3.72,128.9107,10.581,A,158114,15,2011,12.0,No Holiday,941829.0,966781.5594405596,Below
4785,4785,34,2011-04-16,2011-04-22,3.78,128.9553,10.581,A,158114,16,2011,18.0,No Holiday,1051518.4500000002,966781.5594405596,Above
4786,4786,34,2011-04-23,2011-04-29,3.78,128.9999,10.581,A,158114,17,2011,14.0,No Holiday,895973.0200000001,966781.5594405596,Below
4787,4787,34,2011-04-30,2011-05-06,3.87,129.0444,10.581,A,158114,18,2011,12.0,No Holiday,965853.5800000004,966781.5594405596,Below
4788,4788,34,2011-05-07,2011-05-13,3.87,129.089,10.581,A,158114,19,2011,17.0,No Holiday,966232.69,966781.5594405596,Below
4789,4789,34,2011-05-14,2011-05-20,3.88,129.0757,10.581,A,158114,20,2011,16.0,No Holiday,945018.8299999998,966781.5594405596,Below
4790,4790,34,2011-05-21,2011-05-27,3.77,129.0624,10.581,A,158114,21,2011,19.0,No Holiday,941311.83,966781.5594405596,Below
