Date,Store,Fuel_Price,Pred_Fuel_Pric,CPI,Pred_CPI,Temperature_C,Pred_Temp,Unemployment,Pred_Unem,Weekly_Sales,Pred_Week_Sales,Ave_Sales,Proph_Label,Model_Label_Pred,Model_Label_Real,Real_Label
2012-09-23,32,3.79,2.6877441557172137,198.5903,200.57244907924846,16.0,13.00194447389303,7.872000000000001,8.025268720504545,1157111.15,1215426.6310545958,1158466.9872222224,Average,Average,Average,Average
2012-09-30,32,3.78,2.6726334673872882,198.8221,200.6810722932842,13.0,13.033016257743846,7.557,8.014900743240782,1202775.2400000002,1216098.6911947094,1158466.9872222224,Average,Average,Average,Average
2012-10-07,32,3.76,2.6575227790573623,199.0539,200.78969550731983,6.0,13.06408804159466,7.557,8.00453276597702,1176681.3099999998,1216770.751334823,1158466.9872222224,Average,Average,Average,Average
2012-10-14,32,3.75,2.6424120907274373,199.1482,200.8983187213556,12.0,13.095159825445476,7.557,7.994164788713256,1199292.0600000005,1217442.8114749368,1158466.9872222224,Average,Average,Average,Average
2012-10-21,32,3.69,2.6273014023975105,199.2195,201.00694193539127,8.0,13.126231609296296,7.557,7.983796811449492,1219979.2900000005,1218114.87161505,1158466.9872222224,Average,Average,Average,Average
2012-01-08,33,3.48,3.5769448291477386,130.244,130.16496291658513,13.0,25.54466870042504,7.603,7.833146076305251,279447.22,248497.45474291782,259861.69202797208,Average,Average,Average,Average
2012-01-15,33,3.66,3.565983279535435,130.2792,130.20611585414576,13.0,25.56930004754947,7.603,7.807085311060094,244899.20000000013,248527.188107158,259861.69202797208,Average,Average,Average,Average
2012-01-22,33,3.68,3.5550217299231317,130.3145,130.24726879170635,14.0,25.593931394673902,7.603,7.781024545814938,236920.49000000005,248556.9214713981,259861.69202797208,Average,Average,Average,Average
2012-01-29,33,3.54,3.5440601803108267,130.3497,130.28842172926696,15.0,25.61856274179833,7.603,7.754963780569779,256091.32,248586.65483563827,259861.69202797208,Average,Average,Average,Average
2012-02-05,33,3.72,3.533098630698524,130.3849,130.32957466682757,16.0,25.643194088922762,7.603,7.728903015324622,282552.58,248616.3881998784,259861.69202797208,Average,Average,Average,Average
2012-02-12,33,3.78,3.5221370810862203,130.4546,130.37072760438818,14.0,25.667825436047192,7.603,7.702842250079465,266300.98,248646.12156411854,259861.69202797208,Average,Average,Average,Average
2012-02-19,33,3.95,3.5111755314739166,130.5502,130.4118805419488,15.0,25.69245678317161,7.603,7.676781484834307,242526.7,248675.85492835875,259861.69202797208,Average,Average,Average,Average
2012-02-26,33,3.88,3.5002139818616134,130.6458,130.4530334795094,16.0,25.717088130296048,7.603,7.650720719589152,248051.52999999997,248705.5882925989,259861.69202797208,Average,Average,Average,Average
2012-03-04,33,3.96,3.4892524322493093,130.7414,130.49418641706998,17.0,25.74171947742048,7.603,7.6246599543439935,287346.29000000004,248735.3216568391,259861.69202797208,Average,Average,Average,Average
2012-03-11,33,4.27,3.4782908826370065,130.8262,130.53533935463062,19.0,25.766350824544908,7.603,7.598599189098836,278067.73,248765.0550210793,259861.69202797208,Average,Average,Average,Average
2012-03-18,33,4.29,3.4673293330247015,130.8966,130.57649229219123,16.0,25.790982171669334,7.603,7.572538423853679,246970.97,248794.7883853194,259861.69202797208,Average,Average,Average,Average
2012-03-25,33,4.29,3.4563677834123983,130.9671,130.61764522975182,22.0,25.815613518793764,7.603,7.546477658608523,251327.67,248824.52174955962,259861.69202797208,Average,Average,Average,Average
2012-04-01,33,4.28,3.4454062338000946,131.0375,130.65879816731243,22.0,25.840244865918198,7.396,7.520416893363365,275911.97000000003,248854.25511379968,259861.69202797208,Average,Average,Average,Average
2012-04-08,33,4.25,3.434444684187792,131.108,130.6999511048731,23.0,25.864876213042628,7.396,7.4943561281182065,312698.66999999987,248883.9884780399,259861.69202797208,Average,Average,Average,Above
2012-04-15,33,4.11,3.423483134575488,131.1173,130.74110404243365,23.0,25.88950756016705,7.396,7.46829536287305,261837.20000000004,248913.72184228004,259861.69202797208,Average,Average,Average,Average
2012-04-22,33,4.09,3.412521584963184,131.1267,130.78225697999426,28.0,25.91413890729148,7.396,7.442234597627892,249798.75,248943.45520652024,259861.69202797208,Average,Average,Average,Average
2012-04-29,33,4.06,3.4015600353508804,131.136,130.82340991755493,28.0,25.938770254415914,7.396,7.416173832382735,270497.5100000001,248973.1885707604,259861.69202797208,Average,Average,Average,Average
2012-05-06,33,4.19,3.3905984857385767,131.1453,130.86456285511548,27.0,25.96340160154034,7.396,7.390113067137578,295841.84,249002.92193500052,259861.69202797208,Average,Average,Average,Average
2012-05-13,33,4.31,3.3796369361262726,131.0983,130.9057157926761,32.0,25.98803294866477,7.396,7.36405230189242,276899.95,249032.6552992407,259861.69202797208,Average,Average,Average,Average
2012-05-20,33,4.13,3.368675386513969,131.0288,130.9468687302367,32.0,26.012664295789204,7.396,7.337991536647262,261851.74,249062.3886634809,259861.69202797208,Average,Average,Average,Average
2012-05-27,33,4.28,3.3577138369016657,130.9592,130.9880216677973,29.0,26.037295642913627,7.396,7.311930771402108,261131.09,249092.12202772105,259861.69202797208,Average,Average,Average,Average
2012-06-03,33,4.1,3.3467522872893625,130.8897,131.02917460535792,33.0,26.061926990038057,7.396,7.28587000615695,286082.7600000001,249121.8553919612,259861.69202797208,Average,Average,Average,Average
2012-06-10,33,4.14,3.3357907376770584,130.8295,131.0703275429185,34.0,26.08655833716249,7.396,7.259809240911792,290444.31,249151.5887562013,259861.69202797208,Average,Average,Average,Average
2012-06-17,33,4.01,3.3248291880647547,130.7929,131.11148048047912,35.0,26.111189684286924,7.396,7.2337484756666335,261666.29,249181.32212044147,259861.69202797208,Average,Average,Average,Average
2012-06-24,33,3.88,3.313867638452451,130.7563,131.15263341803976,37.0,26.135821031411343,7.396,7.207687710421477,244338.31,249211.0554846817,259861.69202797208,Average,Average,Average,Average
2012-07-01,33,3.67,3.302906088840148,130.7196,131.19378635560037,34.0,26.16045237853578,7.147,7.181626945176323,273690.37,249240.78884892183,259861.69202797208,Average,Average,Average,Average
2012-07-08,33,3.72,3.2919445392278446,130.683,131.23493929316095,36.0,26.18508372566021,7.147,7.155566179931164,287033.64,249270.52221316198,259861.69202797208,Average,Average,Average,Average
2012-07-15,33,3.59,3.2809829896155405,130.7013,131.2760922307216,33.0,26.20971507278464,7.147,7.129505414686006,253205.89,249300.25557740216,259861.69202797208,Average,Average,Average,Average
2012-07-22,33,3.77,3.2700214400032364,130.7196,131.3172451682822,34.0,26.234346419909073,7.147,7.10344464944085,249134.32,249329.98894164234,259861.69202797208,Average,Average,Average,Average
2012-07-29,33,3.6,3.259059890390933,130.7379,131.35839810584278,33.0,26.258977767033496,7.147,7.077383884195693,258533.12000000005,249359.7223058825,259861.69202797208,Average,Average,Average,Average
2012-08-05,33,3.81,3.24809834077863,130.7562,131.39955104340342,38.0,26.28360911415793,7.147,7.051323118950535,297753.4900000001,249389.45567012267,259861.69202797208,Average,Average,Average,Average
2012-08-12,33,4.0,3.2371367911663262,130.791,131.44070398096406,36.0,26.30824046128236,7.147,7.0252623537053775,270097.7599999999,249419.18903436282,259861.69202797208,Average,Average,Average,Average
2012-08-19,33,4.06,3.2261752415540217,130.8382,131.48185691852458,32.0,26.332871808406786,7.147,6.99920158846022,247672.56,249448.92239860297,259861.69202797208,Average,Average,Average,Average
2012-08-26,33,3.89,3.2152136919417185,130.8854,131.52300985608522,35.0,26.357503155531216,7.147,6.973140823215062,237129.8100000001,249478.6557628431,259861.69202797208,Average,Average,Average,Average
2012-09-02,33,4.12,3.2042521423294152,130.9325,131.56416279364583,33.0,26.38213450265565,7.147,6.947080057969906,286428.78,249508.38912708327,259861.69202797208,Average,Average,Average,Average
2012-09-09,33,3.97,3.193290592717112,130.9777,131.60531573120645,29.0,26.40676584978008,7.147,6.9210192927247505,277417.53,249538.12249132345,259861.69202797208,Average,Average,Average,Average
2012-09-16,33,4.12,3.1823290431048075,131.0103,131.64646866876708,30.0,26.431397196904502,7.147,6.8949585274795915,252709.58,249567.85585556363,259861.69202797208,Average,Average,Average,Average
2012-09-23,33,3.97,3.171367493492504,131.043,131.68762160632764,30.0,26.456028544028936,7.147,6.868897762234434,242813.51000000013,249597.58921980372,259861.69202797208,Average,Average,Average,Average
2012-09-30,33,4.13,3.160405943880201,131.0757,131.72877454388822,30.0,26.48065989115336,6.895,6.842836996989278,265444.9,249627.32258404396,259861.69202797208,Average,Average,Average,Average
2012-10-07,33,4.47,3.149444394267897,131.1083,131.7699274814489,26.0,26.50529123827779,6.895,6.81677623174412,291781.15,249657.0559482841,259861.69202797208,Average,Average,Average,Average
2012-10-14,33,4.45,3.1384828446555932,131.15,131.81108041900947,24.0,26.529922585402225,6.895,6.790715466498963,254412.34,249686.78931252426,259861.69202797208,Average,Average,Average,Average
2012-10-21,33,4.3,3.1275212950432896,131.1931,131.85223335657008,23.0,26.55455393252665,6.895,6.764654701253806,253731.13,249716.52267676446,259861.69202797208,Average,Average,Average,Average
2012-01-08,34,3.26,3.1098711131639747,130.244,130.16496291658513,1.0,15.3423212721519,9.653,9.910121219827953,913755.12,1004764.6961938066,966781.5594405596,Average,Average,Average,Average
2012-01-15,34,3.27,3.0905628543788675,130.2792,130.20611585414576,4.0,15.36883548052954,9.653,9.876807045907595,910899.05,1005550.149711839,966781.5594405596,Average,Average,Average,Average
2012-01-22,34,3.29,3.07125459559376,130.3145,130.24726879170635,4.0,15.395349688907185,9.653,9.843492871987245,872450.3700000001,1006335.6032298716,966781.5594405596,Average,Average,Average,Average
2012-01-29,34,3.35,3.0519463368086535,130.3497,130.28842172926696,4.0,15.421863897284828,9.653,9.810178698066887,939367.14,1007121.0567479042,966781.5594405596,Average,Average,Average,Average
2012-02-05,34,3.41,3.0326380780235462,130.3849,130.32957466682757,3.0,15.448378105662472,9.653,9.776864524146532,1047658.0900000002,1007906.5102659368,966781.5594405596,Average,Average,Average,Average
2012-02-12,34,3.49,3.013329819238438,130.4546,130.37072760438818,3.0,15.474892314040112,9.653,9.74355035022618,1123446.5100000002,1008691.9637839692,966781.5594405596,Average,Average,Above,Above
2012-02-19,34,3.54,2.994021560453332,130.5502,130.4118805419488,4.0,15.501406522417755,9.653,9.710236176305825,950154.24,1009477.4173020018,966781.5594405596,Average,Average,Average,Average
2012-02-26,34,3.62,2.974713301668224,130.6458,130.4530334795094,6.0,15.527920730795401,9.653,9.67692200238547,990263.6999999998,1010262.8708200344,966781.5594405596,Average,Average,Average,Average
2012-03-04,34,3.67,2.9554050428831165,130.7414,130.49418641706998,6.0,15.554434939173046,9.653,9.643607828465118,976393.4299999998,1011048.324338067,966781.5594405596,Average,Average,Average,Average
2012-03-11,34,3.71,2.936096784098009,130.8262,130.53533935463062,9.0,15.580949147550688,9.653,9.610293654544762,999298.4300000002,1011833.7778560994,966781.5594405596,Average,Average,Average,Average
2012-03-18,34,3.76,2.9167885253129016,130.8966,130.57649229219123,9.0,15.607463355928333,9.653,9.576979480624406,945143.3299999998,1012619.231374132,966781.5594405596,Average,Average,Average,Average
2012-03-25,34,3.82,2.8974802665277952,130.9671,130.61764522975182,15.0,15.633977564305972,9.653,9.543665306704053,938861.77,1013404.6848921644,966781.5594405596,Average,Average,Average,Average
2012-04-01,34,3.86,2.8781720077426867,131.0375,130.65879816731243,12.0,15.660491772683615,9.575,9.510351132783695,1091020.37,1014190.1384101972,966781.5594405596,Average,Average,Average,Average
2012-04-08,34,3.88,2.8588637489575803,131.108,130.6999511048731,15.0,15.68700598106126,9.575,9.477036958863344,987353.65,1014975.5919282296,966781.5594405596,Average,Average,Average,Average
2012-04-15,34,3.86,2.8395554901724727,131.1173,130.74110404243365,13.0,15.713520189438903,9.575,9.443722784942988,977628.78,1015761.045446262,966781.5594405596,Average,Average,Average,Average
2012-04-22,34,3.81,2.820247231387365,131.1267,130.78225697999426,19.0,15.740034397816546,9.575,9.410408611022634,940299.87,1016546.4989642948,966781.5594405596,Average,Average,Average,Average
2012-04-29,34,3.75,2.800938972602258,131.136,130.82340991755493,18.0,15.766548606194188,9.575,9.37709443710228,991104.4000000005,1017331.9524823272,966781.5594405596,Average,Average,Average,Average
2012-05-06,34,3.68,2.7816307138171505,131.1453,130.86456285511548,17.0,15.793062814571831,9.575,9.343780263181923,949625.5200000005,1018117.40600036,966781.5594405596,Average,Average,Average,Average
2012-05-13,34,3.62,2.7623224550320438,131.0983,130.9057157926761,18.0,15.819577022949474,9.575,9.310466089261569,998672.85,1018902.8595183924,966781.5594405596,Average,Average,Average,Average
2012-05-20,34,3.55,2.7430141962469365,131.0288,130.9468687302367,22.0,15.846091231327119,9.575,9.277151915341213,1015737.61,1019688.3130364248,966781.5594405596,Average,Average,Average,Average
2012-05-27,34,3.48,2.7237059374618293,130.9592,130.9880216677973,21.0,15.872605439704767,9.575,9.24383774142086,977062.4399999995,1020473.7665544574,966781.5594405596,Average,Average,Average,Average
2012-06-03,34,3.43,2.7043976786767217,130.8897,131.02917460535792,24.0,15.899119648082404,9.575,9.210523567500504,999511.29,1021259.22007249,966781.5594405596,Average,Average,Average,Average
2012-06-10,34,3.37,2.6850894198916144,130.8295,131.0703275429185,25.0,15.925633856460047,9.575,9.177209393580151,982345.5099999999,1022044.6735905224,966781.5594405596,Average,Average,Average,Average
2012-06-17,34,3.33,2.665781161106508,130.7929,131.11148048047912,26.0,15.95214806483769,9.575,9.143895219659797,1000285.1000000002,1022830.127108555,966781.5594405596,Average,Average,Average,Average
2012-06-24,34,3.26,2.6464729023214004,130.7563,131.15263341803976,28.0,15.978662273215336,9.575,9.110581045739444,942970.63,1023615.5806265876,966781.5594405596,Average,Average,Average,Average
2012-07-01,34,3.19,2.6271646435362928,130.7196,131.19378635560037,26.0,16.00517648159298,9.285,9.077266871819088,1007867.68,1024401.0341446202,966781.5594405596,Average,Above,Average,Average
2012-07-08,34,3.22,2.607856384751185,130.683,131.23493929316095,23.0,16.03169068997062,9.285,9.043952697898732,954677.75,1025186.4876626526,966781.5594405596,Average,Above,Average,Average
2012-07-15,34,3.26,2.5885481259660783,130.7013,131.2760922307216,25.0,16.05820489834826,9.285,9.01063852397838,950929.5900000002,1025971.9411806852,966781.5594405596,Average,Above,Average,Average
2012-07-22,34,3.36,2.5692398671809706,130.7196,131.3172451682822,25.0,16.084719106725906,9.285,8.977324350058025,917883.79,1026757.3946987176,966781.5594405596,Average,Above,Average,Average
2012-07-29,34,3.37,2.5499316083958643,130.7379,131.35839810584278,26.0,16.11123331510355,9.285,8.94401017613767,973250.4099999998,1027542.8482167504,966781.5594405596,Average,Above,Average,Average
2012-08-05,34,3.48,2.5306233496107557,130.7562,131.39955104340342,26.0,16.137747523481195,9.285,8.910696002217314,1004523.59,1028328.3017347828,966781.5594405596,Average,Above,Average,Average
2012-08-12,34,3.55,2.511315090825649,130.791,131.44070398096406,25.0,16.164261731858836,9.285,8.877381828296961,1013820.86,1029113.7552528154,966781.5594405596,Average,Above,Average,Average
2012-08-19,34,3.61,2.492006832040542,130.8382,131.48185691852458,22.0,16.19077594023648,9.285,8.844067654376605,926250.2099999998,1029899.208770848,966781.5594405596,Average,Above,Average,Average
2012-08-26,34,3.65,2.4726985732554345,130.8854,131.52300985608522,24.0,16.217290148614122,9.285,8.810753480456249,933487.7099999995,1030684.6622888804,966781.5594405596,Average,Above,Average,Average
2012-09-02,34,3.71,2.4533903144703277,130.9325,131.56416279364583,26.0,16.243804356991767,9.285,8.777439306535896,976415.5599999995,1031470.1158069128,966781.5594405596,Average,Above,Average,Average
2012-09-09,34,3.71,2.43408205568522,130.9777,131.60531573120645,18.0,16.270318565369408,9.285,8.744125132615542,955211.7,1032255.5693249457,966781.5594405596,Average,Above,Average,Average
2012-09-16,34,3.72,2.4147737969001133,131.0103,131.64646866876708,19.0,16.296832773747052,9.285,8.710810958695188,943047.7799999998,1033041.022842978,966781.5594405596,Average,Above,Average,Average
2012-09-23,34,3.67,2.3954655381150056,131.043,131.68762160632764,19.0,16.323346982124697,9.285,8.677496784774831,928629.31,1033826.4763610108,966781.5594405596,Average,Above,Average,Average
2012-09-30,34,3.62,2.376157279329898,131.0757,131.72877454388822,19.0,16.349861190502338,8.839,8.644182610854479,968896.6800000005,1034611.9298790431,966781.5594405596,Average,Above,Average,Average
2012-10-07,34,3.6,2.3568490205447907,131.1083,131.7699274814489,16.0,16.376375398879983,8.839,8.610868436934123,948613.39,1035397.3833970756,966781.5594405596,Average,Above,Average,Average
2012-10-14,34,3.61,2.3375407617596835,131.15,131.81108041900947,15.0,16.402889607257627,8.839,8.577554263013766,963516.28,1036182.836915108,966781.5594405596,Average,Above,Average,Average
2012-10-21,34,3.51,2.3182325029745763,131.1931,131.85223335657008,14.0,16.42940381563527,8.839,8.544240089093414,956987.8100000002,1036968.2904331408,966781.5594405596,Average,Above,Average,Average
2012-01-08,35,3.51,3.3661802930133664,140.7048,140.62216749075142,5.0,15.574062708001525,8.744,8.769344626587428,625135.1100000002,812319.8782373692,919724.9795804189,Average,Below,Below,Below
2012-01-15,35,3.53,3.3486671194196598,140.8086,140.6430388876303,-1.0,15.616879373402679,8.744,8.773238618497116,669850.0400000003,810085.5517845184,919724.9795804189,Average,Below,Average,Below
2012-01-22,35,3.57,3.3311539458259527,140.9124,140.66391028450926,3.0,15.659696038803835,8.744,8.777132610406806,588722.99,807851.2253316677,919724.9795804189,Average,Below,Below,Below
2012-01-29,35,3.62,3.3136407722322456,141.0162,140.68478168138816,6.0,15.702512704204993,8.744,8.781026602316494,746901.03,805616.8988788167,919724.9795804189,Average,Below,Below,Below
2012-02-05,35,3.64,3.2961275986385385,141.12,140.70565307826706,3.0,15.745329369606154,8.744,8.784920594226183,849779.1399999999,803382.5724259658,919724.9795804189,Average,Below,Average,Average
2012-02-12,35,3.7,3.2786144250448324,141.214,140.72652447514602,3.0,15.788146035007308,8.744,8.788814586135873,824568.3899999999,801148.2459731152,919724.9795804189,Average,Below,Average,Average
2012-02-19,35,3.74,3.2611012514511253,141.3008,140.7473958720249,5.0,15.830962700408465,8.744,8.792708578045561,805028.7400000005,798913.9195202644,919724.9795804189,Average,Average,Average,Average
2012-02-26,35,3.82,3.243588077857418,141.3875,140.76826726890386,4.0,15.87377936580962,8.744,8.79660256995525,766571.1,796679.5930674133,919724.9795804189,Average,Above,Below,Below
2012-03-04,35,3.85,3.226074904263712,141.4743,140.78913866578273,7.0,15.916596031210778,8.744,8.800496561864938,796351.3499999999,794445.2666145625,919724.9795804189,Average,Above,Average,Average
2012-03-11,35,3.86,3.208561730670005,141.5548,140.81001006266163,10.0,15.959412696611938,8.744,8.804390553774628,793045.82,792210.9401617119,919724.9795804189,Average,Above,Average,Average
2012-03-18,35,3.9,3.1910485570762983,141.6269,140.83088145954056,14.0,16.002229362013093,8.744,8.808284545684318,760671.1,789976.6137088608,919724.9795804189,Average,Above,Below,Below
2012-03-25,35,3.95,3.173535383482592,141.6991,140.85175285641947,10.0,16.045046027414248,8.744,8.812178537594004,744525.69,787742.2872560101,919724.9795804189,Average,Above,Below,Below
2012-04-01,35,4.0,3.156022209888885,141.7712,140.8726242532984,9.0,16.087862692815403,8.876,8.816072529503694,860293.4600000002,785507.9608031594,919724.9795804189,Average,Above,Average,Average
2012-04-08,35,4.04,3.138509036295178,141.8434,140.8934956501773,11.0,16.130679358216565,8.876,8.819966521413383,788633.4199999998,783273.6343503083,919724.9795804189,Average,Above,Average,Average
2012-04-15,35,4.03,3.120995862701472,141.9015,140.91436704705617,17.0,16.173496023617727,8.876,8.823860513323073,794660.2400000001,781039.3078974576,919724.9795804189,Below,Above,Average,Average
2012-04-22,35,4.0,3.1034826891077647,141.9597,140.93523844393513,11.0,16.216312689018878,8.876,8.827754505232763,721212.45,778804.9814446067,919724.9795804189,Below,Above,Average,Below
2012-04-29,35,3.95,3.0859695155140576,142.0178,140.95610984081404,12.0,16.259129354420033,8.876,8.83164849714245,772036.6000000002,776570.654991756,919724.9795804189,Below,Above,Below,Below
2012-05-06,35,3.89,3.068456341920351,142.0759,140.97698123769297,15.0,16.301946019821187,8.876,8.835542489052141,802383.6299999999,774336.3285389051,919724.9795804189,Below,Above,Average,Average
2012-05-13,35,3.85,3.0509431683266444,142.097,140.99785263457193,18.0,16.34476268522235,8.876,8.839436480961828,819196.68,772102.0020860542,919724.9795804189,Below,Above,Average,Average
2012-05-20,35,3.8,3.0334299947329377,142.1033,141.01872403145074,18.0,16.387579350623504,8.876,8.843330472871516,822167.1699999997,769867.6756332035,919724.9795804189,Below,Above,Average,Average
2012-05-27,35,3.74,3.0159168211392307,142.1095,141.0395954283297,23.0,16.430396016024662,8.876,8.847224464781203,932195.52,767633.3491803526,919724.9795804189,Below,Above,Average,Average
2012-06-03,35,3.69,2.998403647545524,142.1158,141.06046682520858,18.0,16.473212681425814,8.876,8.851118456690894,873415.0099999999,765399.0227275017,919724.9795804189,Below,Above,Average,Average
2012-06-10,35,3.62,2.980890473951817,142.1293,141.08133822208754,21.0,16.516029346826976,8.876,8.855012448600581,848289.4099999998,763164.696274651,919724.9795804189,Below,Above,Average,Average
2012-06-17,35,3.56,2.9633773003581108,142.1606,141.10220961896647,23.0,16.558846012228134,8.876,8.858906440510271,911696.0,760930.3698218,919724.9795804189,Below,Average,Average,Average
2012-06-24,35,3.51,2.9458641267644037,142.192,141.12308101584534,23.0,16.60166267762929,8.876,8.862800432419961,892133.4100000001,758696.0433689493,919724.9795804189,Below,Average,Average,Average
2012-07-01,35,3.48,2.928350953170697,142.2234,141.14395241272427,28.0,16.644479343030447,8.839,8.866694424329651,985479.64,756461.7169160985,919724.9795804189,Below,Average,Average,Average
2012-07-08,35,3.52,2.9108377795769913,142.2548,141.1648238096032,26.0,16.687296008431602,8.839,8.870588416239338,825763.4799999996,754227.3904632475,919724.9795804189,Below,Average,Average,Average
2012-07-15,35,3.57,2.893324605983284,142.2338,141.18569520648208,26.0,16.730112673832757,8.839,8.874482408149026,841224.7399999999,751993.0640103968,919724.9795804189,Below,Average,Average,Average
2012-07-22,35,3.65,2.8758114323895767,142.2127,141.20656660336104,24.0,16.772929339233922,8.839,8.878376400058716,808030.15,749758.7375575459,919724.9795804189,Below,Average,Average,Average
2012-07-29,35,3.65,2.85829825879587,142.1916,141.2274380002399,24.0,16.815746004635074,8.839,8.882270391968405,866216.3600000001,747524.411104695,919724.9795804189,Below,Average,Average,Average
2012-08-05,35,3.72,2.8407850852021634,142.1706,141.24830939711885,26.0,16.858562670036232,8.839,8.886164383878091,888368.7999999998,745290.0846518442,919724.9795804189,Below,Average,Average,Average
2012-08-12,35,3.81,2.823271911608457,142.2157,141.26918079399775,25.0,16.901379335437387,8.839,8.890058375787781,887979.47,743055.7581989934,919724.9795804189,Below,Average,Average,Average
2012-08-19,35,3.83,2.8057587380147497,142.3106,141.2900521908767,23.0,16.944196000838545,8.839,8.89395236769747,895274.7200000002,740821.4317461427,919724.9795804189,Below,Average,Average,Average
2012-08-26,35,3.87,2.7882455644210427,142.4054,141.31092358775558,24.0,16.987012666239703,8.839,8.89784635960716,931278.9699999995,738587.1052932917,919724.9795804189,Below,Average,Average,Average
2012-09-02,35,3.91,2.7707323908273365,142.5003,141.33179498463448,24.0,17.029829331640855,8.839,8.901740351516848,984833.35,736352.7788404409,919724.9795804189,Below,Average,Average,Average
2012-09-09,35,3.95,2.7532192172336294,142.5939,141.35266638151342,20.0,17.072645997042013,8.839,8.905634343426538,821568.6400000001,734118.4523875902,919724.9795804189,Below,Average,Average,Average
2012-09-16,35,4.04,2.7357060436399228,142.6798,141.37353777839232,19.0,17.11546266244317,8.839,8.909528335336226,772302.9400000003,731884.1259347392,919724.9795804189,Below,Average,Average,Below
2012-09-23,35,4.0,2.7181928700462157,142.7658,141.39440917527125,18.0,17.158279327844323,8.839,8.913422327245915,814099.86,729649.7994818884,919724.9795804189,Below,Average,Average,Average
2012-09-30,35,3.98,2.700679696452509,142.8517,141.41528057215015,18.0,17.201095993245485,8.665,8.917316319155601,866064.4,727415.4730290377,919724.9795804189,Below,Average,Average,Average
2012-10-07,35,4.0,2.6831665228588033,142.9376,141.43615196902903,13.0,17.243912658646646,8.665,8.921210311065293,873643.1400000001,725181.1465761869,919724.9795804189,Below,Average,Average,Average
2012-10-14,35,3.97,2.665653349265096,142.8634,141.457023365908,14.0,17.2867293240478,8.665,8.92510430297498,829284.6699999998,722946.8201233359,919724.9795804189,Below,Average,Average,Average
2012-10-21,35,3.88,2.648140175671389,142.7624,141.47789476278692,15.0,17.329545989448956,8.665,8.928998294884671,865137.6000000002,720712.493670485,919724.9795804189,Below,Average,Average,Average
2012-01-08,36,3.25,3.075351908135782,218.5823,218.66970230619208,13.0,22.874622871725194,7.244,7.493519045888062,325976.34,314530.5975935445,373511.99279720266,Below,Above,Average,Average
2012-01-15,36,3.28,3.055157707478924,218.6755,218.87718998914275,15.0,22.90810791385713,7.244,7.462503837778063,330927.21000000014,312710.1213844771,373511.99279720266,Below,Above,Average,Average
2012-01-22,36,3.31,3.0349635068220646,218.7687,219.0846776720934,17.0,22.94159295598908,7.244,7.431488629668062,301444.9400000001,310889.6451754096,373511.99279720266,Below,Above,Below,Below
2012-01-29,36,3.42,3.014769306165206,218.8619,219.29216535504403,16.0,22.97507799812102,7.244,7.4004734215580585,310982.87,309069.168966342,373511.99279720266,Below,Above,Below,Below
2012-02-05,36,3.46,2.994575105508348,218.9551,219.49965303799468,12.0,23.008563040252966,7.244,7.369458213448058,335741.90000000014,307248.6927572745,373511.99279720266,Below,Above,Average,Average
2012-02-12,36,3.5,2.974380904851489,219.1148,219.7071407209453,12.0,23.042048082384905,7.244,7.338443005338059,326316.72999999986,305428.21654820704,373511.99279720266,Below,Above,Average,Average
2012-02-19,36,3.55,2.9541867041946306,219.3245,219.9146284038959,17.0,23.07553312451685,7.244,7.3074277972280575,313270.45,303607.7403391395,373511.99279720266,Below,Above,Below,Below
2012-02-26,36,3.62,2.933992503537772,219.5341,220.12211608684655,18.0,23.1090181666488,7.244,7.276412589118056,315396.72,301787.26413007197,373511.99279720266,Below,Above,Below,Below
2012-03-04,36,3.65,2.913798302880913,219.7437,220.32960376979716,17.0,23.142503208780738,7.244,7.245397381008057,318674.93,299966.7879210045,373511.99279720266,Below,Above,Average,Average
2012-03-11,36,3.78,2.893604102224055,219.8956,220.53709145274783,20.0,23.175988250912685,7.244,7.214382172898055,335345.82,298146.31171193696,373511.99279720266,Below,Above,Average,Average
2012-03-18,36,3.84,2.873409901567196,219.9706,220.7445791356984,21.0,23.209473293044628,7.244,7.183366964788054,317872.51,296325.8355028694,373511.99279720266,Below,Above,Average,Average
2012-03-25,36,3.89,2.8532157009103383,220.0455,220.95206681864903,21.0,23.242958335176567,7.244,7.152351756678053,304144.9,294505.35929380194,373511.99279720266,Below,Above,Below,Below
2012-04-01,36,3.93,2.833021500253478,220.1204,221.1595545015997,23.0,23.27644337730852,6.989,7.1213365485680535,331026.10999999987,292684.88308473444,373511.99279720266,Below,Above,Average,Average
2012-04-08,36,3.92,2.8128272995966204,220.1953,221.36704218455037,23.0,23.309928419440457,6.989,7.090321340458052,339407.9400000001,290864.40687566693,373511.99279720266,Below,Above,Average,Average
2012-04-15,36,3.92,2.7926330989397616,220.2484,221.57452986750096,22.0,23.343413461572403,6.989,7.059306132348051,323915.3200000001,289043.93066659936,373511.99279720266,Below,Above,Below,Average
2012-04-22,36,3.89,2.772438898282904,220.3014,221.78201755045157,21.0,23.376898503704343,6.989,7.02829092423805,308389.81999999995,287223.4544575319,373511.99279720266,Below,Above,Below,Below
2012-04-29,36,3.84,2.7522446976260446,220.3545,221.98950523340218,25.0,23.410383545836293,6.989,6.9972757161280486,312467.52,285402.97824846435,373511.99279720266,Below,Above,Average,Below
